city,year,fund_est_count,fund_est_scale,fund_est_count_cum,fund_est_scale_cum,fund_est_count_roll5,fund_est_scale_roll5,fund_inv_amt,fund_inv_count,early_inv_amt,early_inv_count,early_inv_amt_share,early_inv_count_share,pat_invent_apply,pat_utility_apply,pat_design_apply,pat_invent_grant,pat_utility_grant,pat_design_grant,pat_apply_total,pat_grant_total,ln_pat_invent_apply,ln_pat_utility_apply,ln_pat_design_apply,ln_pat_invent_grant,ln_pat_utility_grant,ln_pat_design_grant,ln_pat_apply_total,ln_pat_grant_total,fiscal_pressure,fiscal_pressure_l1,lg_debt,lgfv_debt,bond_total,gdp_debt_src,fiscal_revenue,fiscal_expenditure,debt_burden,debt_pressure,fiscal_selfsuff,debt_burden_l1,debt_pressure_l1,fiscal_selfsuff_l1,soccap_fund_count,soccap_amt,gov_amt,gp_amt,unknown_amt,fund_commit_total,matched_commit_amt,soccap_share_total,gov_share_total,soccap_leverage,matched_share_total,fiscal_transparency,fcity_sa_mean,fcity_sa_firms,fcity_sa_median,fcity_sa_rawmean,fcity_fc_mean,fcity_fc_firms,fcity_fc_median,fcity_kz_mean,fcity_kz_firms,fcity_kz_median,fcity_ww_mean,fcity_ww_firms,fcity_ww_median,loan_balance_yearend,deposit_balance_yearend,gdp_finance_src,fin_dev_1,fin_dev_2,fin_dev,marketization,registered_firm_count,entrepreneurship_population_10k,registered_firm_count_filled,entrepreneurship_population_10k_filled,entrepreneurship_activity,gdp,fiscal_scitech,population_resident,secondary_industry,fdi_actual,发明申请量_滞后一期,实用新型申请量_滞后一期,外观设计申请量_滞后一期,发明获得量_滞后一期,实用新型获得量_滞后一期,外观设计获得量_滞后一期,专利申请总量_滞后一期,专利获得总量_滞后一期,发明申请量_对数_滞后一期,实用新型申请量_对数_滞后一期,外观设计申请量_对数_滞后一期,发明获得量_对数_滞后一期,实用新型获得量_对数_滞后一期,外观设计获得量_对数_滞后一期,专利申请总量_对数_滞后一期,专利获得总量_对数_滞后一期
三明市,2015,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,259.0,1233.0,1221.0,81.0,1305.0,1180.0,2713.0,2566.0,5.560681631015528,7.1180162044653335,7.108244139731541,4.406719247264253,7.174724309836376,7.074116816197362,7.906178840394815,7.85049318087114,0.389251530295954,0.457175009314863,0.0,41.0,41.0,1621.21,90.921,198.8757,2.528975272,45.09409267,45.71750093,2.571760928,42.29506372,47.95257528,,,,,,,,,,,,31.269841,3.773436,3.0,3.7461,-3.773436,0.3187811666666666,3.0,0.101796,3.058298,3.0,2.9269075,-1.0064533333333332,3.0,-0.988907,12071004.0,13337535.0,17130478.0,0.704650740043564,0.778585104280219,1.48323584432378,7.117517422022633,19297.0,251.0,19297.0,251.0,76.88047809,171.29906,445.56,251.0,92.93216,15636.0,,,,,,,,,,,,,,,,
三明市,2016,1,500.0,1,500.0,1,500.0,0.0,0.0,0.0,0.0,,,502.0,1525.0,1457.0,126.0,1179.0,1555.0,3484.0,2860.0,6.220590170099739,7.330405211844402,7.284820912568604,4.844187086458591,7.07326971745971,7.349873704738337,8.156223323194624,7.95892649305011,0.373116839110803,0.389251530295954,0.0,55.4,55.4,1713.05,93.6821,240.6724,3.23399784,59.13616369,38.92515303,2.528975272,45.09409267,45.71750093,,,,,,,,,,,,54.15,3.772339666666667,3.0,3.725433,-3.772339666666667,0.3275140833333333,3.0,0.224879,1.8807525833333327,3.0,3.3981705,-1.0612496666666666,3.0,-1.07967,12644809.0,14900918.0,18608197.0,0.679528973172414,0.800771724418008,1.48030069759042,7.639734911466419,24024.0,251.0,24024.0,251.0,95.71314741,193.89782,442.61,251.0,105.46866,17090.0,259.0,1233.0,1221.0,81.0,1305.0,1180.0,2713.0,2566.0,5.560681631015528,7.1180162044653335,7.108244139731541,4.406719247264253,7.174724309836376,7.074116816197362,7.906178840394815,7.85049318087114
三明市,2017,0,0.0,1,500.0,1,500.0,0.0,0.0,0.0,0.0,,,503.0,1792.0,1582.0,138.0,1322.0,1257.0,3877.0,2717.0,6.222576268071369,7.491645473605133,7.367077059881012,4.934473933130692,7.187657164114956,7.1372784372603855,8.263074835802596,7.907651594711089,0.346295602563882,0.373116839110803,0.0,64.8,64.8,1860.82,94.6978,253.802,3.482335744,68.42820002,37.31168391,3.23399784,59.13616369,38.92515303,,,,,,,,,,,,53.36,3.755919,3.0,3.74641,-3.755919,0.3808058333333333,3.0,0.2650059999999999,0.5366956666666668,3.0,1.858939,-1.0983913333333333,3.0,-1.10841,13129425.0,16637205.0,21072680.0,0.623054352839791,0.78951538200172,1.41256973484151,7.367999587579262,24790.0,251.0,24790.0,251.0,98.76494024,214.38252,460.13,251.0,117.3837,18441.0,502.0,1525.0,1457.0,126.0,1179.0,1555.0,3484.0,2860.0,6.220590170099739,7.330405211844402,7.284820912568604,4.844187086458591,7.07326971745971,7.349873704738337,8.156223323194624,7.95892649305011
三明市,2018,2,600.0,3,1100.0,3,1100.0,0.0,0.0,0.0,0.0,,,621.0,1747.0,793.0,110.0,1584.0,1203.0,3161.0,2897.0,6.432940092739179,7.466227556215481,6.677083461247136,4.709530201312334,7.368339686311381,7.093404625868766,8.058960017769417,7.971776122880628,0.36231029905163,0.346295602563882,0.0,46.0,46.0,2136.06,100.7599,290.965,2.153497561,45.65308223,34.62956026,3.482335744,68.42820002,37.31168391,,,,,,,,,,,,33.59,3.755580666666667,3.0,3.716893,-3.755580666666667,0.3652379166666666,3.0,0.248633,0.2618756666666668,3.0,3.4514955,-1.1131073333333334,3.0,-1.147131,13674751.0,17376566.0,23537162.0,0.580985549574753,0.738260882939073,1.31924643251383,7.92462584887472,29238.0,251.0,29238.0,251.0,116.4860558,235.44019,345.07,251.0,127.3474,,503.0,1792.0,1582.0,138.0,1322.0,1257.0,3877.0,2717.0,6.222576268071369,7.491645473605133,7.367077059881012,4.934473933130692,7.187657164114956,7.1372784372603855,8.263074835802596,7.907651594711089
三明市,2019,0,0.0,3,1100.0,3,1100.0,0.0,0.0,0.0,0.0,,,547.0,2149.0,646.0,111.0,1421.0,613.0,3342.0,2145.0,6.306275286948016,7.673223121121708,6.472346294500901,4.718498871295094,7.259819610363186,6.419994928147142,8.114623886420098,7.671360923190644,0.340395375378544,0.36231029905163,0.0,46.0,46.0,2353.72,107.6421,297.0992,1.954353109,42.73420901,36.23102991,2.153497561,45.65308223,34.62956026,,,,,,,,,,,,27.63,3.801116666666666,3.0,3.749048,-3.801116666666666,0.3173775833333333,3.0,0.145537,2.585618333333333,3.0,3.342606,-1.0705743333333333,3.0,-1.126994,15233295.0,18905898.0,26020000.0,0.585445618754804,0.726591006917756,1.31203662567256,8.217828881677681,37721.0,250.0,37721.0,250.0,150.884,260.15584,320.87,250.0,140.29247,,621.0,1747.0,793.0,110.0,1584.0,1203.0,3161.0,2897.0,6.432940092739179,7.466227556215481,6.677083461247136,4.709530201312334,7.368339686311381,7.093404625868766,8.058960017769417,7.971776122880628
三明市,2020,0,0.0,3,1100.0,3,1100.0,0.0,0.0,0.0,0.0,,,707.0,3375.0,712.0,133.0,2550.0,798.0,4794.0,3481.0,6.56244409369372,8.124446855715847,6.569481420414296,4.897839799950911,7.844240718141811,6.683360945766275,8.475328987317539,8.155362120328135,0.332360869207711,0.340395375378544,0.0,63.1,63.1,2601.56,107.76,315.61,2.425467796,58.55605048,34.14340484,1.954353109,42.73420901,36.23102991,,,,,,,,,,,,36.48,3.825999666666666,3.0,3.727221,-3.825999666666666,0.3108160833333333,3.0,0.054069,2.78768875,3.0,3.501731,-1.0732013333333332,3.0,-1.100345,16976097.0,20820832.0,27020000.0,0.628278941524796,0.770571132494449,1.39885007401924,8.040814190780178,264344.0,248.65,264344.0,248.65,1063.116831,270.2188,245.11,249.0,140.19020297,,547.0,2149.0,646.0,111.0,1421.0,613.0,3342.0,2145.0,6.306275286948016,7.673223121121708,6.472346294500901,4.718498871295094,7.259819610363186,6.419994928147142,8.114623886420098,7.671360923190644
三明市,2021,0,0.0,3,1100.0,2,600.0,0.0,0.0,0.0,0.0,,,535.0,2218.0,671.0,177.0,3602.0,761.0,3424.0,4540.0,6.284134161070802,7.704811922932594,6.51025834052315,5.181783550292085,8.189522110748094,6.635946555686647,8.138856750696325,8.420902531097951,0.363939112477505,0.332360869207711,0.0,88.4,88.4,2702.19,111.16,,3.271420588,79.525009,,2.425467796,58.55605048,34.14340484,,,,,,,,,,,,68.82,3.863502333333333,3.0,3.756204,-3.863502333333333,0.3094393333333333,3.0,0.04528,2.915065208333333,3.0,3.0348305,-1.0918633333333334,3.0,-1.12587,18823173.0,21882843.0,29530000.0,0.637425431764307,0.741037690484253,1.37846312224856,9.498951105114882,30120.0,248.0,30120.0,248.0,121.4516129,295.34685,190.86,248.0,150.33469,,707.0,3375.0,712.0,133.0,2550.0,798.0,4794.0,3481.0,6.56244409369372,8.124446855715847,6.569481420414296,4.897839799950911,7.844240718141811,6.683360945766275,8.475328987317539,8.155362120328135
三明市,2022,0,0.0,3,1100.0,2,600.0,0.0,0.0,0.0,0.0,,,690.0,2261.0,559.0,284.0,2677.0,587.0,3510.0,3548.0,6.53813982376767,7.724004656676065,6.327936783729195,5.652489180268651,7.892825526251117,6.376726947898627,8.163656176168432,8.174421152646497,0.318547411240699,0.363939112477505,0.0,100.98,100.98,3110.14,111.3544,351.9433,3.246799179,90.68343954,31.63986926,3.271420588,79.525009,,,,,,,,,,,,,68.8,3.9053226666666654,3.0,3.794792,-3.9053226666666654,0.34629485,3.0,0.0261645,4.34069485,3.0,4.59383,-1.0925373333333332,3.0,-1.124739,21001722.0,23895851.0,31100000.0,0.67529652733119,0.768355337620579,1.44365186495177,8.539687443680647,28265.0,245.5,28265.0,245.5,115.1323829,311.01448,207.15,245.5,158.09207,6500.0,535.0,2218.0,671.0,177.0,3602.0,761.0,3424.0,4540.0,6.284134161070802,7.704811922932594,6.51025834052315,5.181783550292085,8.189522110748094,6.635946555686647,8.138856750696325,8.420902531097951
三明市,2023,0,0.0,3,1100.0,0,0.0,0.0,0.0,0.0,0.0,,,693.0,2445.0,416.0,369.0,2126.0,430.0,3554.0,2925.0,6.542471960506805,7.802209316247118,6.0330862217988015,5.91350300563827,7.662467815200237,6.066108090103747,8.176110342237342,7.98139158158007,0.32640496286209,0.318547411240699,0.0,79.66,79.66,3007.1,117.97,361.44,2.6491,67.5256,32.6389,3.246799179,90.68343954,31.63986926,,,,,,,,,,,,67.89,4.013475,2.0,4.013475,-4.013475,0.449028125,2.0,0.4376265,3.444046625,2.0,3.4510275000000004,-1.0275355,2.0,-1.0275355,23493465.0,26116239.0,30070000.0,0.781292484203525,0.868514765547057,1.64980724975058,7.764902613625737,30918.0,242.9,30918.0,242.9,127.2869494,280.652,198.42,242.9,134.25278,,690.0,2261.0,559.0,284.0,2677.0,587.0,3510.0,3548.0,6.53813982376767,7.724004656676065,6.327936783729195,5.652489180268651,7.892825526251117,6.376726947898627,8.163656176168432,8.174421152646497
三明市,2024,0,0.0,3,1100.0,0,0.0,0.0,0.0,0.0,0.0,,,557.0,440.0,143.0,414.0,1842.0,360.0,1140.0,2616.0,6.324358962381311,6.089044875446846,4.969813299576001,6.028278520230698,7.519149957669823,5.8888779583328805,7.039660349862076,7.869783902530146,0.293986245670398,0.32640496286209,,,,,,,,,,,,,,,,,,,,,,,,64.14,4.045503,2.0,4.045503,-4.045503,0.4526699375,2.0,0.4512735,3.01865,2.0,3.01046,-1.0306415,2.0,-1.0306415,25414100.0,27786800.0,29229400.0,0.869470464669134,0.95064558287204,1.82011604754117,7.336328497565383,27079.0,241.9,27079.0,241.9,111.9429516,265.161,7741.99,241.9,124.47011,,693.0,2445.0,416.0,369.0,2126.0,430.0,3554.0,2925.0,6.542471960506805,7.802209316247118,6.0330862217988015,5.91350300563827,7.662467815200237,6.066108090103747,8.176110342237342,7.98139158158007
三门峡市,2015,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,137.0,404.0,35.0,52.0,361.0,57.0,576.0,470.0,4.927253685157205,6.003887067106539,3.58351893845611,3.970291913552122,5.891644211825772,4.060443010546419,6.3578422665081,6.154858094016418,0.543528988370862,0.55814369081155,0.0,28.0,28.0,1240.0597,92.45,165.64,2.257955806,30.28664143,55.81381309,2.34882225,34.23514409,53.08467932,,,,,,,,,,,,20.634921,,,,,,,,,,,,,,6717644.0,10375926.0,12510383.0,0.536965494981249,0.829385159511104,1.36635065449235,6.100509682462445,17034.0,211.16,17034.0,211.16,80.66868725,125.10383,189.05,211.0,75.767,100817.0,,,,,,,,,,,,,,,,
三门峡市,2016,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,195.0,366.0,67.0,52.0,350.0,37.0,628.0,439.0,5.278114659230517,5.905361848054571,4.219507705176107,3.970291913552122,5.860786223465865,3.6375861597263857,6.444131256700441,6.0867747269123065,0.535942415481487,0.543528988370862,0.0,25.4,25.4,1251.0383,93.9398,172.8331,2.03031354,27.0385928,54.35289884,2.257955806,30.28664143,55.81381309,,,,,,,,,,,,48.46,,,,,,,,,,,,,,7011239.0,11432271.0,13258631.0,0.528805651201847,0.862251238457424,1.39105688965927,5.9488015090938,19373.0,207.82,19373.0,207.82,93.22009431,132.58631,207.68,208.0,74.89299,106296.0,137.0,404.0,35.0,52.0,361.0,57.0,576.0,470.0,4.927253685157205,6.003887067106539,3.58351893845611,3.970291913552122,5.891644211825772,4.060443010546419,6.3578422665081,6.154858094016418
三门峡市,2017,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,180.0,537.0,75.0,71.0,334.0,74.0,792.0,479.0,5.198497031265826,6.2878585601617845,4.330733340286331,4.276666119016055,5.814130531825066,4.31748811353631,6.675823221634848,6.173786103901937,0.50897519014117,0.535942415481487,,,,,,,,,,,,,,,,,,,,,,,,46.64,,,,,,,,,,,,,,7711825.0,12408414.0,14474200.0,0.532798013016263,0.857278053363916,1.39007606638018,5.713032915146651,23438.0,205.31,23438.0,205.31,114.1590765,144.74159,287.23,205.0,81.84455,107906.0,195.0,366.0,67.0,52.0,350.0,37.0,628.0,439.0,5.278114659230517,5.905361848054571,4.219507705176107,3.970291913552122,5.860786223465865,3.6375861597263857,6.444131256700441,6.0867747269123065
三门峡市,2018,1,10000.0,1,10000.0,1,10000.0,0.0,0.0,0.0,0.0,,,202.0,690.0,99.0,66.0,585.0,73.0,991.0,724.0,5.313205979041787,6.53813982376767,4.605170185988092,4.204692619390966,6.373319789577012,4.30406509320417,6.899723107284872,6.586171654854675,0.491053190620149,0.50897519014117,,,,,,,,,,,,,,,,,,,,,,,,22.08,,,,,,,,,,,,,,8083543.0,12766275.0,15281244.0,0.528984616697436,0.83542118691384,1.36440580361128,5.388552986355094,24769.0,203.34,24769.0,203.34,121.8107603,152.8124555,398.0,203.0,84.219,111400.0,180.0,537.0,75.0,71.0,334.0,74.0,792.0,479.0,5.198497031265826,6.2878585601617845,4.330733340286331,4.276666119016055,5.814130531825066,4.31748811353631,6.675823221634848,6.173786103901937
三门峡市,2019,5,883.5,6,10883.5,6,10883.5,,2.0,,2.0,,1.0,220.0,904.0,97.0,50.0,675.0,108.0,1221.0,833.0,5.3981627015177525,6.807934943699926,4.584967478670572,3.9318256327243257,6.516193076042964,4.691347882229144,7.108244139731541,6.726233402358747,0.491695573218036,0.491053190620149,0.0,31.0,31.0,1319.01,162.819,287.417,2.350247534,19.03954698,56.64904999,2.03031354,27.0385928,54.35289884,4.0,11800.0,61200.0,1300.0,0.0,74300.0,73000.0,0.1588156123822341,0.8236877523553163,0.1928104575163398,0.9825033647375504,40.27,3.871793,1.0,3.871793,-3.871793,0.029599,1.0,0.029599,4.695772,1.0,4.695772,-1.002284,1.0,-1.002284,9190446.0,14671763.0,14440000.0,0.636457479224377,1.01605006925208,1.65250754847645,5.264597870821026,28007.0,202.02,28007.0,202.02,138.6347886,140.66071,515.08,202.0,67.73574,115900.0,202.0,690.0,99.0,66.0,585.0,73.0,991.0,724.0,5.313205979041787,6.53813982376767,4.605170185988092,4.204692619390966,6.373319789577012,4.30406509320417,6.899723107284872,6.586171654854675
三门峡市,2020,0,0.0,6,10883.5,6,10883.5,,1.0,,1.0,,1.0,245.0,1347.0,164.0,36.0,1007.0,158.0,1756.0,1201.0,5.5053315359323625,7.206377291472252,5.10594547390058,3.610917912644224,6.915723448631314,5.068904202220232,7.471363088187097,7.091742115095153,0.499343920638751,0.491695573218036,0.0,71.0,71.0,1443.824074,131.37,269.63,4.917496617,54.04582477,48.72232318,2.350247534,19.03954698,56.64904999,,,,,,,,,,,,55.78,3.916652,1.0,3.916652,-3.916652,0.140963,1.0,0.1410664999999999,5.029950250000001,1.0,5.0297730000000005,-0.974296,1.0,-0.974296,9249643.0,15060757.0,14510000.0,0.637466781529979,1.03795706409373,1.67542384562371,5.277601273487678,26069.0,203.54,26069.0,203.54,128.0780191,143.02499708,479.65,204.0,66.44523821,,220.0,904.0,97.0,50.0,675.0,108.0,1221.0,833.0,5.3981627015177525,6.807934943699926,4.584967478670572,3.9318256327243257,6.516193076042964,4.691347882229144,7.108244139731541,6.726233402358747
三门峡市,2021,0,0.0,6,10883.5,6,10883.5,0.0,0.0,0.0,0.0,,,340.0,1154.0,186.0,63.0,1539.0,209.0,1680.0,1811.0,5.831882477283517,7.051855622955894,5.231108616854587,4.158883083359672,7.339537695407674,5.3471075307174685,7.427144133408616,7.502186486602924,0.568638214408761,0.499343920638751,0.0,88.16,88.16,0.0,,,,,,4.917496617,54.04582477,48.72232318,,,,,,,,,,,,13.03,3.957555,1.0,3.957555,-3.957555,0.264407,1.0,0.2669775,5.3405265,1.0,5.338824000000001,-0.951537,1.0,-0.951537,9751212.0,16232687.0,15830000.0,0.615995704358812,1.02543821857233,1.64143392293114,6.184280023043287,27132.0,203.8,27132.0,203.8,133.1305201,154.90682812,543.26,204.0,71.71212288,131000.0,245.0,1347.0,164.0,36.0,1007.0,158.0,1756.0,1201.0,5.5053315359323625,7.206377291472252,5.10594547390058,3.610917912644224,6.915723448631314,5.068904202220232,7.471363088187097,7.091742115095153
三门峡市,2022,2,4120.0,8,15003.5,8,15003.5,0.0,0.0,0.0,0.0,,,437.0,1081.0,152.0,85.0,1309.0,172.0,1670.0,1566.0,6.082218910376446,6.9865664594064265,5.030437921392435,4.454347296253507,7.177782416195197,5.153291594497779,7.421177528595393,7.356918242356021,0.503928186459464,0.568638214408761,0.0,115.56,115.56,1676.37,139.0356,275.659,6.89346624,83.11540354,50.43753333,,,,,,,,,,,,,,,36.5,,,,,,,,,,,,,,10574579.0,18355841.0,16760000.0,0.63094146778043,1.09521724343675,1.72615871121718,6.075930923649365,56025.0,203.7,56025.0,203.7,275.0368189,167.63717736,1090.87,204.0,80.59261556,1000.0,340.0,1154.0,186.0,63.0,1539.0,209.0,1680.0,1811.0,5.831882477283517,7.051855622955894,5.231108616854587,4.158883083359672,7.339537695407674,5.3471075307174685,7.427144133408616,7.502186486602924
三门峡市,2023,1,100.0,9,15103.5,8,5103.5,0.0,0.0,0.0,0.0,,,339.0,1449.0,57.0,100.0,1023.0,52.0,1845.0,1175.0,5.828945617610208,7.27931883541462,4.060443010546419,4.61512051684126,6.931471805599453,3.970291913552122,7.520776415062797,7.069874128458572,0.497088418722169,0.503928186459464,,,,,,,,,,,,,1.0,1900.0,8000.0,100.0,0.0,10000.0,9900.0,0.19,0.8,0.2375,0.99,56.1,,,,,,,,,,,,,,11829252.0,20038098.0,16200000.0,0.730200740740741,1.23691962962963,1.96712037037037,5.724831984747632,54093.0,202.0,54093.0,202.0,267.7871287,162.027,1358.62,202.0,69.608,,437.0,1081.0,152.0,85.0,1309.0,172.0,1670.0,1566.0,6.082218910376446,6.9865664594064265,5.030437921392435,4.454347296253507,7.177782416195197,5.153291594497779,7.421177528595393,7.356918242356021
三门峡市,2024,2,200.0,11,15303.5,5,4420.0,0.0,0.0,0.0,0.0,,,294.0,223.0,24.0,121.0,1135.0,57.0,541.0,1313.0,5.68697535633982,5.41164605185504,3.218875824868201,4.804021044733257,7.035268599281097,4.060443010546419,6.295266001439646,7.180831199044556,0.493711991716802,0.497088418722169,,,,,,,,,,,,,2.0,0.0,19980.0,20.0,0.0,20000.0,19980.0,0.0,0.999,0.0,0.999,45.19,,,,,,,,,,,,,,13050200.0,21668400.0,16186900.0,0.806219844442111,1.33863803445996,2.14485787890208,,34451.0,,34451.0,200.3,171.9970045,162.724,1998.0,200.7,67.114,,339.0,1449.0,57.0,100.0,1023.0,52.0,1845.0,1175.0,5.828945617610208,7.27931883541462,4.060443010546419,4.61512051684126,6.931471805599453,3.970291913552122,7.520776415062797,7.069874128458572
上海市,2015,34,67199.2725,34,67199.2725,34,67199.2725,477.89,31.0,143.9,14.0,,0.451613,43291.0,36300.0,10055.0,16339.0,32550.0,9721.0,89646.0,58610.0,10.675723139415036,10.499600568082863,9.215924750270084,9.701371368413994,10.39056336913101,9.1821466376054,11.40363501500432,10.978677671259746,0.891455465181634,0.931371155127309,1574.0,1523.29795,3097.29795,23567.69535,4585.55,4923.44,13.14213335,67.54474272,93.13711551,8.821086802,46.83280016,90.74551586,48.0,832649.95,2170788.95,141695.62,175528.49,3320663.01,2849079.66,0.2507481028615427,0.6537215439997328,0.383570199212595,0.857985182904784,85.793651,3.794253287671233,219.0,3.829326,-3.794253287671233,0.4484421018041237,203.0,0.45061,0.99920625,203.0,1.165894,-1.3398726392694065,219.0,-1.023719,533872070.0,1037605977.0,251234500.0,2.12499505442127,4.13002982074516,6.25502487516643,4.342527569788551,298020.0,2458.0,298020.0,2458.0,121.2449146,2496.499,27185.05,2458.0,840.865,1845900.0,,,,,,,,,,,,,,,,
上海市,2016,59,354765.3734,93,421964.6459,93,421964.6459,4390.3,42.0,22.55,8.0,,0.190476,50517.0,44488.0,11589.0,20660.0,34743.0,10033.0,106594.0,65436.0,10.830084987398925,10.702997246586362,9.357897936333798,9.936003144212808,10.455762174214655,9.213734605044198,11.576791885298642,11.088843126705,0.925883155512261,0.891455465181634,3739.0,1649.7,5388.7,25123.45,5519.5,6191.56,21.4488854,97.63022013,89.14554652,13.14213335,67.54474272,93.13711551,57.0,4398913.82,4323759.61,2509205.64,172171.75,11404050.82,5555577.43,0.3857325690170854,0.3791424361611184,1.017381680939473,0.4871582490895985,81.85,3.814192810126584,237.0,3.854181,-3.814192810126584,0.4564522047058824,221.0,0.4591635,0.9876041411764708,221.0,1.0546275,-1.0338804852320675,237.0,-1.017739,539850966.0,1031639421.0,281786500.0,1.9158155766866,3.66106758485591,5.57688316154251,4.319595198108381,347776.0,2467.0,347776.0,2467.0,140.9712201,2746.615,34171.09,2467.0,857.024,1851378.0,43291.0,36300.0,10055.0,16339.0,32550.0,9721.0,89646.0,58610.0,10.675723139415036,10.499600568082863,9.215924750270084,9.701371368413994,10.39056336913101,9.1821466376054,11.40363501500432,10.978677671259746
上海市,2017,28,24306.2987,121,446270.9446,121,446270.9446,1909.0,46.0,178.6,18.0,,0.391304,56498.0,56152.0,15288.0,20692.0,39935.0,12181.0,127938.0,72808.0,10.941978217862856,10.935835387056356,9.634888894560614,9.93755075781183,10.5950334517291,9.40771473139643,11.759308866809755,11.195594852917294,0.880046955199122,0.925883155512261,4477.6,1289.6,5767.2,28178.65,6406.1,6918.9,20.4665589,90.02669331,92.58841723,21.4488854,97.63022013,89.14554652,27.0,1444341.71,3249159.23,31679.94,10300.0,4735480.88,4561989.08,0.3050042322206567,0.6861307884744327,0.4445278325125358,0.9633634250889428,81.04,3.822571770072993,274.0,3.858567,-3.822571770072993,0.4682948898488121,255.0,0.4884195,1.0298560280777538,255.0,1.1611094999999998,-1.0232008978102192,274.0,-1.00586,611888700.0,1050988000.0,306329900.0,1.99748277918675,3.43090243557681,5.42838521476356,4.362303613589449,354361.0,2466.0,354361.0,2466.0,143.6987024,3013.386,38989.71,2466.0,952.589,1700800.0,50517.0,44488.0,11589.0,20660.0,34743.0,10033.0,106594.0,65436.0,10.830084987398925,10.702997246586362,9.357897936333798,9.936003144212808,10.455762174214655,9.213734605044198,11.576791885298642,11.088843126705
上海市,2018,36,96925.4738,157,543196.4184,157,543196.4184,3287.62,49.0,200.9,15.0,,0.306122,62967.0,61667.0,15629.0,21356.0,55562.0,15541.0,140263.0,92459.0,11.050381939822286,11.02952043678023,9.656947423415522,9.969134833771983,10.925272791090912,9.651301315769189,11.851281640149963,11.434531397542216,0.851118476352864,0.880046955199122,4965.9,1275.9741,6241.8741,30632.99,6642.3,7547.6,20.37631358,93.97157762,88.00545869,20.4665589,90.02669331,92.58841723,31.0,1263970.67,3686630.27,46573.26,46500.0,5043674.2,4636630.84,0.2506051382145183,0.730941397840487,0.342852571977607,0.9192962622367638,76.69,3.8466463992932862,283.0,3.875602,-3.8466463992932862,0.4841985855769231,269.0,0.5080245,0.9815267855769232,269.0,1.1211,-1.0312608156028369,282.0,-1.0159715,675679400.0,1126162300.0,326798700.0,2.06757064823085,3.44604277801595,5.5136134262468,4.311997547757659,401519.0,2475.0,401519.0,2475.0,162.229899,3601.182,42640.0,2475.0,1036.078,1730000.0,56498.0,56152.0,15288.0,20692.0,39935.0,12181.0,127938.0,72808.0,10.941978217862856,10.935835387056356,9.634888894560614,9.93755075781183,10.5950334517291,9.40771473139643,11.759308866809755,11.195594852917294
上海市,2019,27,130698.34,184,673894.7584,184,673894.7584,7683.31,71.0,676.27,11.0,,0.15493,73146.0,82929.0,19761.0,22730.0,61635.0,16204.0,175836.0,100569.0,11.200226393987313,11.32575215744525,9.891516180754907,10.031484910599485,11.029001394401744,9.693075115575647,12.077312708527396,11.518609281438524,0.87600620103481,0.851118476352864,5698.5,1389.75411,7088.25411,36011.82,7108.1,8351.5,19.68313212,99.72079895,85.11165659,20.37631358,93.97157762,88.00545869,23.0,433990.7,2226739.0,31573.49,20650.0,2712953.19,2564618.7,0.159969844522087,0.8207804720729442,0.1948996716723423,0.945323608771886,82.43,3.86860700330033,303.0,3.892902,-3.86860700330033,0.4840397449541285,288.0,0.5019925000000001,0.7552968587155964,288.0,1.0095645000000002,-1.039383380794702,302.0,-1.0201175,738236600.0,1233300600.0,381560000.0,1.93478509277702,3.23225862249712,5.16704371527414,4.644363562562964,432640.0,2481.0,432640.0,2481.0,174.3812979,3798.755,38954.24,2481.0,1019.36,1904800.0,62967.0,61667.0,15629.0,21356.0,55562.0,15541.0,140263.0,92459.0,11.050381939822286,11.02952043678023,9.656947423415522,9.969134833771983,10.925272791090912,9.651301315769189,11.851281640149963,11.434531397542216
上海市,2020,31,143854.7683,215,817749.5267,181,750550.2542,17868.89,168.0,334.07,32.0,,0.190476,84361.0,107259.0,22482.0,24209.0,92226.0,23315.0,214102.0,139750.0,11.342872342230129,11.583011072536916,10.020514747061002,10.094521049932103,11.432008208323529,10.05689509916544,12.274212486623464,11.847617546626807,0.869687032143479,0.87600620103481,6878.1,1768.83001,8646.93001,38155.32,7165.1,8179.3,22.66244919,120.6812188,87.6004059,19.68313212,99.72079895,85.11165659,25.0,884745.65,5627440.0,26755.0,10470.0,6549410.65,6326061.0,0.1350878265665018,0.8592284559222133,0.1572199170493155,0.9658977483722142,85.78,3.873304672566372,339.0,3.897798,-3.873304672566372,0.496976198399326,321.0,0.5314415,0.716079600673968,321.0,0.984822,-1.0323840265486726,339.0,-1.019832,779910285.0,1453276519.0,387010000.0,2.01521998139583,3.75513945117697,5.7703594325728,5.134942626056669,477771.0,2488.22,477771.0,2488.22,192.013166,3896.33,40620.0,2488.36,1025.857,1551500.0,73146.0,82929.0,19761.0,22730.0,61635.0,16204.0,175836.0,100569.0,11.200226393987313,11.32575215744525,9.891516180754907,10.031484910599485,11.029001394401744,9.693075115575647,12.077312708527396,11.518609281438524
